"time","anomaly"
19910227,-0.16102,
19910306,-0.281613,
19910313,-0.172494,
19910320,0.0822173,
19910327,0.246566,
19910403,0.178127,
19910410,0.109902,
19910417,0.33529,
19910424,0.254511,
19910501,0.19623,
19910508,0.40175,
19910515,0.450301,
19910522,0.617514,
19910529,0.6497,
19910605,0.591754,
19910612,0.605403,
19910619,0.795595,
19910626,0.876605,
19910703,0.601934,
19910710,0.683529,
19910717,0.653354,
19910724,0.456196,
19910731,0.78781,
19910807,0.525272,
19910814,0.630949,
19910821,0.539158,
19910828,0.190326,
19910904,0.242121,
19910911,0.0672927,
19910918,0.422257,
19910925,0.359161,
19911002,0.465775,
19911009,0.897079,
19911016,0.994392,
19911023,0.832414,
19911030,1.00396,
19911106,1.05821,
19911113,1.06677,
19911120,1.20602,
19911127,1.33287,
19911204,1.45444,
19911211,1.68073,
19911218,1.90882,
19911225,1.83803,
19920101,1.83281,
19920108,1.79067,
19920115,1.75977,
19920122,1.68127,
19920129,1.59395,
19920205,1.62996,
19920212,1.8003,
19920219,1.92878,
19920226,1.81561,
19920304,1.48991,
19920311,1.53299,
19920318,1.51205,
19920325,1.58275,
19920401,1.55414,
19920408,1.57113,
19920415,1.38887,
19920422,1.1861,
19920429,1.19033,
19920506,1.28028,
19920513,1.18403,
19920520,1.06977,
19920527,1.00301,
19920603,0.827138,
19920610,0.601987,
19920617,0.147558,
19920624,0.0775379,
19920701,0.103858,
19920708,0.662501,
19920715,0.409602,
19920722,-0.0270667,
19920729,-0.0171886,
19920805,-0.29662,
19920812,-0.363344,
19920819,-0.317259,
19920826,-0.157531,
19920902,-0.483029,
19920909,-0.368787,
19920916,-0.228384,
19920923,-0.261282,
19920930,-0.194121,
19921007,-0.393233,
19921014,-0.390632,
19921021,-0.589971,
19921028,-0.504827,
19921104,-0.417334,
19921111,-0.118809,
19921118,-0.258285,
19921125,-0.0163827,
19921202,0.0339543,
19921209,0.130562,
19921216,0.0858652,
19921223,0.181511,
19921230,-0.0385297,
19930106,-0.00422534,
19930113,0.113879,
19930120,-0.0700668,
19930127,-0.0586978,
19930203,0.177108,
19930210,0.0358206,
19930217,0.144724,
19930224,0.132391,
19930303,0.119665,
19930310,0.247274,
19930317,0.357765,
19930324,0.593831,
19930331,0.639852,
19930407,0.593515,
19930414,1.02926,
19930421,0.833349,
19930428,0.933133,
19930505,0.904522,
19930512,0.968233,
19930519,0.951004,
19930526,1.01601,
19930602,0.845863,
19930609,0.555574,
19930616,0.551849,
19930623,0.66059,
19930630,0.583762,
19930707,0.500757,
19930714,0.12749,
19930721,0.282376,
19930728,0.0393388,
19930804,-0.280929,
19930811,-0.0829322,
19930818,-0.0950025,
19930825,0.00311856,
19930901,0.0919092,
19930908,0.00534566,
19930915,0.106023,
19930922,0.219121,
19930929,0.27066,
19931006,0.109765,
19931013,0.19299,
19931020,-0.140174,
19931027,0.365244,
19931103,0.43261,
19931110,0.16474,
19931117,0.180663,
19931124,0.0722555,
19931201,0.284288,
19931208,0.303118,
19931215,0.217242,
19931222,0.00337103,
19931229,-0.186837,
19940105,0.0526192,
19940112,0.0671254,
19940119,-0.205333,
19940126,-0.254555,
19940202,-0.129968,
19940209,-0.0962539,
19940216,-0.176521,
19940223,-0.55072,
19940302,-0.410568,
19940309,0.0766152,
19940316,0.1514,
19940323,-0.131479,
19940330,0.192404,
19940406,-0.0804978,
19940413,0.210055,
19940420,0.184425,
19940427,0.267522,
19940504,0.00801571,
19940511,-0.0508645,
19940518,0.301438,
19940525,0.256344,
19940601,0.465643,
19940608,0.307184,
19940615,0.534725,
19940622,0.26911,
19940629,0.0740872,
19940706,0.0276435,
19940713,0.0127298,
19940720,0.155448,
19940727,0.0128422,
19940803,0.198206,
19940810,0.578012,
19940817,0.522934,
19940824,0.4635,
19940831,0.277488,
19940907,0.112604,
19940914,0.0849285,
19940921,0.18518,
19940928,0.467367,
19941005,0.475294,
19941012,0.709757,
