"time","anomaly"
19870722,-0.238562,
19870729,-0.208056,
19870805,0.0863326,
19870812,0.15763,
19870819,0.138864,
19870826,0.358613,
19870902,0.566252,
19870909,0.539365,
19870916,0.641909,
19870923,0.72044,
19870930,0.271379,
19871007,-0.0387985,
19871014,0.269115,
19871021,0.565977,
19871028,0.499241,
19871104,0.570247,
19871111,0.384167,
19871118,-0.0713729,
19871125,-0.231727,
19871202,-0.136138,
19871209,0.135223,
19871216,0.179622,
19871223,0.0329773,
19871230,-0.172849,
19880106,-0.260336,
19880113,-0.176571,
19880120,0.142553,
19880127,0.265188,
19880203,0.0119168,
19880210,0.0631725,
19880217,0.103814,
19880224,0.0421794,
19880302,-0.09286,
19880309,-0.0372169,
19880316,-0.306114,
19880323,-0.29472,
19880330,-0.190217,
19880406,0.165781,
19880413,0.370241,
19880420,0.0905171,
19880427,0.199719,
19880504,0.221642,
19880511,-0.218201,
19880518,-0.609029,
19880525,-0.830906,
19880601,-0.807678,
19880608,-0.545306,
19880615,-0.216576,
19880622,-0.0661533,
19880629,-0.156307,
19880706,-0.200662,
19880713,-0.0473388,
19880720,0.0869952,
19880727,0.240389,
19880803,0.179052,
19880810,0.132778,
19880817,0.230683,
19880824,0.171651,
19880831,0.128501,
19880907,0.208366,
19880914,0.266043,
19880921,0.1701,
19880928,-0.0240825,
19881005,-0.0800561,
19881012,-0.268506,
19881019,-0.169016,
19881026,0.032216,
19881102,-0.0980401,
19881109,-0.370033,
19881116,-0.557322,
19881123,-0.262494,
19881130,0.144635,
19881207,0.22843,
19881214,0.294586,
19881221,0.224999,
19881228,0.00133806,
19890104,-0.329515,
19890111,-0.381802,
19890118,-0.458602,
19890125,-0.438715,
19890201,0.0874112,
19890208,0.421895,
19890215,0.391099,
19890222,0.00073396,
19890301,-0.276178,
19890308,-0.112519,
19890315,0.177913,
19890322,0.0129976,
19890329,-0.235543,
19890405,-0.136483,
19890412,-0.0515546,
19890419,-0.0115159,
19890426,0.0877355,
19890503,-0.0144864,
19890510,-0.0876134,
19890517,-0.0674229,
19890524,-0.382982,
19890531,-0.448005,
19890607,-0.44264,
19890614,-0.602908,
19890621,-0.47682,
19890628,-0.551014,
19890705,-0.668839,
19890712,-0.165059,
19890719,0.0526383,
19890726,-0.209711,
19890802,-0.172174,
19890809,-0.406992,
19890816,-0.585022,
19890823,-0.847537,
19890830,-0.832752,
19890906,-0.489035,
19890913,-0.269404,
19890920,-0.146321,
19890927,-0.060325,
19891004,-0.0657485,
19891011,-0.251785,
19891018,-0.372259,
19891025,-0.191137,
19891101,-0.115597,
19891108,-0.287879,
19891115,-0.336152,
19891122,-0.341624,
19891129,-0.227619,
19891206,0.138405,
19891213,0.069432,
19891220,-0.324583,
19891227,-0.216525,
19900103,0.159811,
19900110,-0.00275973,
19900117,0.567795,
19900124,0.768146,
19900131,0.435784,
19900207,0.103692,
19900214,0.0132367,
19900221,-0.220083,
19900228,0.0215754,
19900307,-0.0839663,
19900314,0.146036,
19900321,0.363308,
19900328,-0.0405599,
19900404,-0.114894,
19900411,-0.320025,
19900418,0.00912445,
19900425,0.0386132,
19900502,0.422296,
19900509,-0.165204,
19900516,-0.626805,
19900523,-0.437366,
19900530,-0.716714,
19900606,-0.459243,
19900613,-0.340633,
19900620,-0.637355,
19900627,-0.551219,
19900704,-0.519257,
19900711,-0.519983,
19900718,-0.353983,
19900725,0.497652,
19900801,0.363802,
19900808,-0.0757799,
19900815,-0.395029,
19900822,-0.511968,
19900829,-0.405602,
19900905,-0.187077,
19900912,-0.561567,
19900919,-0.627078,
19900926,-0.487759,
19901003,-0.544948,
19901010,-0.74067,
19901017,-0.632008,
19901024,-0.260612,
19901031,-0.351038,
19901107,-0.250473,
19901114,-0.214046,
19901121,-0.0839318,
19901128,-0.404875,
19901205,0.0836503,
19901212,-0.448261,
19901219,-0.160399,
19901226,-0.089417,
19910102,-0.239507,
19910109,0.0136911,
19910116,-0.120339,
19910123,-0.0835092,
19910130,0.218027,
19910206,-0.0866764,
19910213,0.134272,
19910220,0.175897,
19910227,-0.505991,
19910306,-0.66078,
19910313,-0.637282,
19910320,0.225442,
19910327,0.56971,
19910403,0.47315,
19910410,0.66693,
19910417,0.930838,
19910424,0.923332,
19910501,0.937127,
19910508,1.00488,
19910515,0.844668,
19910522,0.765227,
19910529,0.640695,
19910605,0.762497,
19910612,0.177468,
19910619,0.297722,
19910626,-0.161992,
19910703,0.0105639,
19910710,0.131422,
19910717,0.0994239,
19910724,0.324928,
19910731,0.0122862,
19910807,0.12174,
19910814,0.288028,
19910821,0.352932,
19910828,0.311505,
19910904,0.449215,
19910911,0.937585,
19910918,0.594076,
19910925,0.798946,
19911002,0.680058,
19911009,0.999999,
19911016,0.708329,
19911023,0.770207,
19911030,0.256823,
19911106,-0.0437252,
19911113,0.581352,
19911120,0.413611,
19911127,0.967538,
19911204,0.608521,
19911211,0.876195,
19911218,0.103097,
19911225,0.0711387,
19920101,0.113619,
19920108,-0.208909,
19920115,-0.126498,
19920122,-0.47433,
19920129,-0.389288,
19920205,-0.504329,
19920212,-0.337738,
19920219,-1.32294,
19920226,-0.711196,
19920304,-0.742689,
19920311,-1.36354,
19920318,-0.531855,
19920325,-0.830815,
19920401,-0.0964609,
19920408,-0.00346429,
19920415,-0.833789,
19920422,-1.09637,
19920429,-0.455456,
19920506,-0.273844,
19920513,-0.187649,
19920520,0.185728,
19920527,-0.119492,
19920603,-0.293948,
19920610,-0.865782,
19920617,-0.571998,
19920624,-0.732361,
19920701,-0.0860093,
19920708,-0.179229,
19920715,-0.236958,
19920722,-0.457697,
19920729,-0.198704,
19920805,-1.08389,
19920812,-0.381579,
19920819,-0.369402,
19920826,-0.474566,
19920902,-1.16299,
19920909,-0.781296,
19920916,-0.776823,
19920923,-0.878402,
19920930,-1.10417,
19921007,-0.950427,
19921014,-0.787141,
19921021,-0.73392,
19921028,0.179747,
19921104,-0.238347,
19921111,-0.0703165,
19921118,-0.216497,
19921125,0.108081,
19921202,0.0334385,
19921209,-0.113874,
19921216,-0.179608,
19921223,0.423115,
19921230,-0.0873833,
19930106,-0.209493,
19930113,-0.261562,
19930120,-0.103467,
19930127,0.320526,
19930203,0.670733,
19930210,0.479057,
19930217,-0.0507622,
19930224,-0.164828,
19930303,-0.762962,
19930310,-0.726373,
19930317,0.180281,
19930324,-0.273705,
19930331,0.255524,
19930407,0.410977,
19930414,-0.145121,
19930421,0.0236463,
19930428,-0.156715,
19930505,0.11129,
19930512,0.52384,
19930519,0.500882,
19930526,0.433761,
19930602,0.302119,
19930609,-0.362917,
19930616,0.435722,
19930623,-0.147791,
19930630,0.117776,
19930707,0.170799,
19930714,-0.0748744,
19930721,0.195385,
19930728,0.312742,
19930804,-0.278599,
19930811,-0.244291,
19930818,-0.122878,
19930825,0.0793029,
19930901,-0.276293,
19930908,-0.782805,
19930915,-0.581045,
19930922,-0.322132,
19930929,-0.100303,
19931006,0.125124,
19931013,-0.538922,
19931020,0.079968,
19931027,-0.395212,
19931103,-0.318925,
19931110,-0.354116,
19931117,-0.375852,
19931124,0.164719,
19931201,-0.0583905,
19931208,-0.419893,
19931215,-0.456574,
19931222,-0.380226,
19931229,0.216613,
19940105,0.235727,
19940112,0.10402,
19940119,-0.038072,
19940126,0.0251682,
19940202,0.0588546,
19940209,-0.400783,
19940216,-0.340714,
19940223,-0.385227,
19940302,0.0614861,
19940309,0.287761,
19940316,0.52613,
19940323,0.194498,
19940330,0.477041,
19940406,0.144092,
19940413,0.395592,
19940420,0.807424,
19940427,0.911496,
19940504,0.590915,
19940511,0.984049,
19940518,0.739737,
19940525,1.04821,
19940601,0.860161,
19940608,0.697289,
19940615,0.441547,
19940622,0.658612,
19940629,0.739106,
19940706,1.1822,
19940713,1.11723,
19940720,0.980514,
19940727,1.28154,
19940803,1.25708,
19940810,1.71827,
19940817,1.74443,
19940824,1.98613,
19940831,1.52495,
19940907,1.22439,
19940914,0.855891,
19940921,1.64334,
19940928,1.87775,
19941005,2.35808,
